id_sonda	id_gen
214144_at	['ENSG00000144231', 'ENSG00000244563']
214147_at	['ENSG00000184313', 'ENSG00000271723']
214151_s_at	['ENSG00000260916', 'ENSG00000261771']
214152_at	['ENSG00000260916', 'ENSG00000261771']
214167_s_at	['ENSG00000089157', 'ENSG00000213553']
214184_at	['ENSG00000139574', 'ENSG00000170653']
214195_at	['ENSG00000166340', 'ENSG00000285338']
214196_s_at	['ENSG00000166340', 'ENSG00000285338']
214214_s_at	['ENSG00000108561', 'ENSG00000263272']
214218_s_at	['ENSG00000229807', 'ENSG00000274655']
214226_at	['ENSG00000151006', 'ENSG00000255439']
214230_at	['ENSG00000070831', 'ENSG00000289694']
214241_at	['ENSG00000166136', 'ENSG00000255339']
214243_s_at	['ENSG00000172250', 'ENSG00000183569']
214248_s_at	['ENSG00000109654', 'ENSG00000288637']
214252_s_at	['ENSG00000102805', 'ENSG00000283208']
214259_s_at	['ENSG00000053371', 'ENSG00000200403']
214271_x_at	['ENSG00000197958', 'ENSG00000201302']
214279_s_at	['ENSG00000165795', 'ENSG00000284122']
214290_s_at	['ENSG00000288825', 'ENSG00000288859']
214291_at	['ENSG00000202093', 'ENSG00000265681']
214320_x_at	['ENSG00000198077', 'ENSG00000255974']
214323_s_at	['ENSG00000169062', 'ENSG00000214832']
214331_at	['ENSG00000123297', 'ENSG00000257921']
214332_s_at	['ENSG00000123297', 'ENSG00000257921']
214335_at	['ENSG00000063177', 'ENSG00000105523']
214340_at	['ENSG00000262943', 'ENSG00000291084']
214349_at	['ENSG00000273709', 'ENSG00000274062', 'ENSG00000274432', 'ENSG00000274452', 'ENSG00000274862', 'ENSG00000275219', 'ENSG00000275616', 'ENSG00000277903', 'ENSG00000278048', 'ENSG00000278591', 'ENSG00000278774']
214355_x_at	['ENSG00000236761', 'ENSG00000271079', 'ENSG00000271321', 'ENSG00000288784', 'ENSG00000289604']
214363_s_at	['ENSG00000015479', 'ENSG00000280987']
214377_s_at	['ENSG00000141086', 'ENSG00000261884']
214382_at	['ENSG00000112494', 'ENSG00000216966']
214395_x_at	['ENSG00000254741', 'ENSG00000279605']
214406_s_at	['ENSG00000099960', 'ENSG00000291240']
214408_s_at	['ENSG00000205853', 'ENSG00000225465']
214412_at	['ENSG00000274183', 'ENSG00000277745', 'ENSG00000277858']
214414_x_at	['ENSG00000188536', 'ENSG00000206172']
214415_at	['ENSG00000122194', 'ENSG00000125551', 'ENSG00000183281', 'ENSG00000233494', 'ENSG00000240935', 'ENSG00000291125']
214427_at	['ENSG00000111641', 'ENSG00000285238']
214428_x_at	['ENSG00000224389', 'ENSG00000244731']
214431_at	['ENSG00000163655', 'ENSG00000250471']
214432_at	['ENSG00000105409', 'ENSG00000285505']
214438_at	['ENSG00000136630', 'ENSG00000286231']
214444_s_at	['ENSG00000073008', 'ENSG00000186567']
214446_at	['ENSG00000118985', 'ENSG00000227295']
214449_s_at	['ENSG00000119729', 'ENSG00000230756', 'ENSG00000232742', 'ENSG00000258568']
214456_x_at	['ENSG00000134339', 'ENSG00000173432']
214463_x_at	['ENSG00000197238', 'ENSG00000273542']
214472_at	['ENSG00000197409', 'ENSG00000282988']
214473_x_at	['ENSG00000127957', 'ENSG00000291092']
214475_x_at	['ENSG00000092529', 'ENSG00000258461']
214487_s_at	['ENSG00000125249', 'ENSG00000181467', 'ENSG00000289885']
214488_at	['ENSG00000181467', 'ENSG00000289885']
214499_s_at	['ENSG00000029363', 'ENSG00000279800']
214511_x_at	['ENSG00000150337', 'ENSG00000198019', 'ENSG00000265531', 'ENSG00000291135']
214522_x_at	['ENSG00000196866', 'ENSG00000282988']
214526_x_at	['ENSG00000174384', 'ENSG00000273897', 'ENSG00000277125', 'ENSG00000291178']
214532_x_at	['ENSG00000204531', 'ENSG00000212993', 'ENSG00000237872']
214542_x_at	['ENSG00000196747', 'ENSG00000217862', 'ENSG00000276368']
214546_s_at	['ENSG00000243207', 'ENSG00000244165']
214565_s_at	['ENSG00000109208', 'ENSG00000171201']
214567_s_at	['ENSG00000143184', 'ENSG00000143185']
214568_at	['ENSG00000095917', 'ENSG00000260182']
214578_s_at	['ENSG00000067900', 'ENSG00000290877']
214583_at	['ENSG00000197312', 'ENSG00000215695']
214592_s_at	['ENSG00000174446', 'ENSG00000261351']
214603_at	['ENSG00000183305', 'ENSG00000268606']
214612_x_at	['ENSG00000197172', 'ENSG00000221867']
214619_at	['ENSG00000120088', 'ENSG00000263715']
214621_at	['ENSG00000111713', 'ENSG00000285854']
214622_at	['ENSG00000204338', 'ENSG00000231852', 'ENSG00000290788']
214642_x_at	['ENSG00000242520', 'ENSG00000266560', 'ENSG00000290892']
214657_s_at	['ENSG00000245532', 'ENSG00000277599', 'ENSG00000278050']
214677_x_at	['ENSG00000211677', 'ENSG00000211679']
214682_at	['ENSG00000008710', 'ENSG00000291272']
214687_x_at	['ENSG00000149925', 'ENSG00000285043']
214693_x_at	['ENSG00000162825', 'ENSG00000269713', 'ENSG00000270629', 'ENSG00000271425']
214720_x_at	['ENSG00000186522', 'ENSG00000253541']
214722_at	['ENSG00000264343', 'ENSG00000271425', 'ENSG00000286019', 'ENSG00000286219']
214723_x_at	['ENSG00000135976', 'ENSG00000174501', 'ENSG00000196912']
214737_x_at	['ENSG00000092199', 'ENSG00000204253']
214748_at	['ENSG00000244754', 'ENSG00000270008']
214749_s_at	['ENSG00000198960', 'ENSG00000204072', 'ENSG00000290908']
214756_x_at	['ENSG00000078319', 'ENSG00000291178']
214768_x_at	['ENSG00000242534', 'ENSG00000244116']
214779_s_at	['ENSG00000100359', 'ENSG00000284431']
214805_at	['ENSG00000161960', 'ENSG00000209582']
214823_at	['ENSG00000204789', 'ENSG00000291112']
214828_s_at	['ENSG00000182841', 'ENSG00000189306', 'ENSG00000291035']
214834_at	['ENSG00000224078', 'ENSG00000239014', 'ENSG00000279192']
214835_s_at	['ENSG00000172340', 'ENSG00000236349']
214855_s_at	['ENSG00000174373', 'ENSG00000229419']
214867_at	['ENSG00000272589', 'ENSG00000272916']
214870_x_at	['ENSG00000169203', 'ENSG00000169246', 'ENSG00000183426', 'ENSG00000183793', 'ENSG00000183889', 'ENSG00000185864', 'ENSG00000188599', 'ENSG00000198064', 'ENSG00000214940', 'ENSG00000214967', 'ENSG00000224712', 'ENSG00000233024', 'ENSG00000234719', 'ENSG00000243716', 'ENSG00000254852', 'ENSG00000270580', 'ENSG00000285628', 'ENSG00000290396']
214873_at	['ENSG00000100068', 'ENSG00000290796']
214919_s_at	['ENSG00000243056', 'ENSG00000254996']
214938_x_at	['ENSG00000132967', 'ENSG00000189403', 'ENSG00000259781']
214943_s_at	['ENSG00000054267', 'ENSG00000188739']
214945_at	['ENSG00000170074', 'ENSG00000289731']
214946_x_at	['ENSG00000099290', 'ENSG00000172661']
214951_at	['ENSG00000135502', 'ENSG00000287908']
214959_s_at	['ENSG00000166181', 'ENSG00000234558']
214984_at	['ENSG00000291060', 'ENSG00000291073']
214995_s_at	['ENSG00000128394', 'ENSG00000239713']
215002_at	['ENSG00000169203', 'ENSG00000169246', 'ENSG00000183426', 'ENSG00000183889', 'ENSG00000185864', 'ENSG00000198064', 'ENSG00000233024', 'ENSG00000234719', 'ENSG00000243716', 'ENSG00000270580', 'ENSG00000290396']
215024_at	['ENSG00000122674', 'ENSG00000146574']
215039_at	['ENSG00000267272', 'ENSG00000267561']
215061_at	['ENSG00000189319', 'ENSG00000258539']
215088_s_at	['ENSG00000108958', 'ENSG00000143252']
215090_x_at	['ENSG00000141279', 'ENSG00000261499', 'ENSG00000274487', 'ENSG00000274615', 'ENSG00000291088']
215104_at	['ENSG00000053702', 'ENSG00000288984']
215105_at	['ENSG00000244754', 'ENSG00000281026']
215113_s_at	['ENSG00000161956', 'ENSG00000277957']
215118_s_at	['ENSG00000211890', 'ENSG00000211895']
215121_x_at	['ENSG00000211677', 'ENSG00000211679']
215123_at	['ENSG00000169246', 'ENSG00000185864', 'ENSG00000196696', 'ENSG00000243716']
215125_s_at	['ENSG00000167165', 'ENSG00000241119', 'ENSG00000241635', 'ENSG00000242366', 'ENSG00000242515', 'ENSG00000244122', 'ENSG00000244474', 'ENSG00000288702', 'ENSG00000288705']
215127_s_at	['ENSG00000153250', 'ENSG00000225422']
215133_s_at	['ENSG00000170074', 'ENSG00000251623', 'ENSG00000289731']
215139_at	['ENSG00000104728', 'ENSG00000283239']
215160_x_at	['ENSG00000282826', 'ENSG00000291100']
215176_x_at	['ENSG00000242371', 'ENSG00000251546']
215193_x_at	['ENSG00000196126', 'ENSG00000198502']
215207_x_at	['ENSG00000153989', 'ENSG00000235636']
215211_at	['ENSG00000260306', 'ENSG00000260973']
215224_at	['ENSG00000125691', 'ENSG00000252699']
215230_x_at	['ENSG00000184110', 'ENSG00000205609']
215244_at	['ENSG00000273032', 'ENSG00000286025', 'ENSG00000286102', 'ENSG00000286175']
215247_at	['ENSG00000230596', 'ENSG00000240069', 'ENSG00000273471', 'ENSG00000283684']
215253_s_at	['ENSG00000159200', 'ENSG00000288711']
215287_at	['ENSG00000115808', 'ENSG00000279519']
215288_at	['ENSG00000182048', 'ENSG00000290962']
215299_x_at	['ENSG00000196502', 'ENSG00000197165', 'ENSG00000213599', 'ENSG00000213648', 'ENSG00000260280', 'ENSG00000261052', 'ENSG00000288656', 'ENSG00000289755']
215320_at	['ENSG00000177910', 'ENSG00000230246']
215329_s_at	['ENSG00000008128', 'ENSG00000248333', 'ENSG00000268575']
215333_x_at	['ENSG00000134184', 'ENSG00000213366']
215357_s_at	['ENSG00000100227', 'ENSG00000289517']
215363_x_at	['ENSG00000086205', 'ENSG00000134612', 'ENSG00000290503']
215379_x_at	['ENSG00000211677', 'ENSG00000211679']
215382_x_at	['ENSG00000172236', 'ENSG00000197253']
215388_s_at	['ENSG00000000971', 'ENSG00000244414', 'ENSG00000289697']
215389_s_at	['ENSG00000118194', 'ENSG00000286600']
215410_at	['ENSG00000265479', 'ENSG00000291178']
215412_x_at	['ENSG00000123965', 'ENSG00000174384', 'ENSG00000229018', 'ENSG00000233448', 'ENSG00000241350', 'ENSG00000273598', 'ENSG00000276840', 'ENSG00000278416', 'ENSG00000285702']
215434_x_at	['ENSG00000162825', 'ENSG00000219481', 'ENSG00000266338', 'ENSG00000269713', 'ENSG00000270231', 'ENSG00000270629', 'ENSG00000271383', 'ENSG00000271425', 'ENSG00000286185']
215464_s_at	['ENSG00000213977', 'ENSG00000257950']
215498_s_at	['ENSG00000034152', 'ENSG00000283566']
215519_x_at	['ENSG00000100359', 'ENSG00000284431']
215527_at	['ENSG00000112232', 'ENSG00000250686']
215549_x_at	['ENSG00000236761', 'ENSG00000288784', 'ENSG00000289604']
215566_x_at	['ENSG00000011009', 'ENSG00000228285', 'ENSG00000269153']
215569_at	['ENSG00000174428', 'ENSG00000196275', 'ENSG00000214544', 'ENSG00000289346', 'ENSG00000290839']
215570_s_at	['ENSG00000128000', 'ENSG00000197782']
215599_at	['ENSG00000196302', 'ENSG00000235558', 'ENSG00000253203', 'ENSG00000253333', 'ENSG00000253816', 'ENSG00000290560']
215603_x_at	['ENSG00000100031', 'ENSG00000100121', 'ENSG00000133475', 'ENSG00000149435', 'ENSG00000197421', 'ENSG00000230712', 'ENSG00000274252', 'ENSG00000276160', 'ENSG00000280208', 'ENSG00000286070', 'ENSG00000290711', 'ENSG00000290983']
215608_at	['ENSG00000140937', 'ENSG00000278893']
215629_s_at	['ENSG00000116652', 'ENSG00000231607']
215667_x_at	['ENSG00000174384', 'ENSG00000229018', 'ENSG00000265479', 'ENSG00000273598', 'ENSG00000273897', 'ENSG00000276840', 'ENSG00000277125', 'ENSG00000278416', 'ENSG00000285702']
215708_s_at	['ENSG00000146143', 'ENSG00000283453']
215722_s_at	['ENSG00000131876', 'ENSG00000213683']
215730_at	['ENSG00000102243', 'ENSG00000216060']
215731_s_at	['ENSG00000051825', 'ENSG00000280120']
215733_x_at	['ENSG00000126890', 'ENSG00000184033', 'ENSG00000268651']
215780_s_at	['ENSG00000119335', 'ENSG00000237211', 'ENSG00000240489']
215782_at	['ENSG00000102128', 'ENSG00000172476']
215794_x_at	['ENSG00000148672', 'ENSG00000182890']
215801_at	['ENSG00000257310', 'ENSG00000277128']
215806_x_at	['ENSG00000211689', 'ENSG00000227191', 'ENSG00000289746']
215809_at	['ENSG00000100197', 'ENSG00000205702', 'ENSG00000232710']
215812_s_at	['ENSG00000130821', 'ENSG00000198555', 'ENSG00000214617', 'ENSG00000290985']
215819_s_at	['ENSG00000187010', 'ENSG00000188672']
215823_x_at	['ENSG00000131263', 'ENSG00000230673']
215825_at	['ENSG00000121864', 'ENSG00000260743']
215827_x_at	['ENSG00000080947', 'ENSG00000290842']
215836_s_at	['ENSG00000081853', 'ENSG00000204956', 'ENSG00000240184', 'ENSG00000240764', 'ENSG00000242419', 'ENSG00000253159', 'ENSG00000253305', 'ENSG00000253485', 'ENSG00000253537', 'ENSG00000253731', 'ENSG00000253767', 'ENSG00000253846', 'ENSG00000253873', 'ENSG00000253910', 'ENSG00000253953', 'ENSG00000254122', 'ENSG00000254221', 'ENSG00000254245', 'ENSG00000261934', 'ENSG00000262209', 'ENSG00000262576', 'ENSG00000276547']
215881_x_at	['ENSG00000165584', 'ENSG00000241476']
215886_x_at	['ENSG00000152484', 'ENSG00000253213']
215887_at	['ENSG00000198839', 'ENSG00000202406']
215920_s_at	['ENSG00000169246', 'ENSG00000183426', 'ENSG00000183793', 'ENSG00000183889', 'ENSG00000185864', 'ENSG00000196696', 'ENSG00000214940', 'ENSG00000224712', 'ENSG00000233024', 'ENSG00000234719', 'ENSG00000243716', 'ENSG00000254206', 'ENSG00000254852', 'ENSG00000267143', 'ENSG00000290459']
215921_at	['ENSG00000169246', 'ENSG00000185864', 'ENSG00000234719', 'ENSG00000243716', 'ENSG00000254206']
215935_at	['ENSG00000185775', 'ENSG00000204849', 'ENSG00000275969', 'ENSG00000276040', 'ENSG00000276581']
215946_x_at	['ENSG00000206066', 'ENSG00000285968']
215949_x_at	['ENSG00000211955', 'ENSG00000270550']
215963_x_at	['ENSG00000100316', 'ENSG00000225093']
215966_x_at	['ENSG00000178146', 'ENSG00000198814', 'ENSG00000229894', 'ENSG00000249244']
215970_at	['ENSG00000237250', 'ENSG00000243781']
215977_x_at	['ENSG00000178146', 'ENSG00000198814']
216010_x_at	['ENSG00000130383', 'ENSG00000156413', 'ENSG00000171124', 'ENSG00000267740']
216014_s_at	['ENSG00000198205', 'ENSG00000198455']
216015_s_at	['ENSG00000162711', 'ENSG00000289728']
216031_x_at	['ENSG00000206053', 'ENSG00000261732']
216042_at	['ENSG00000171680', 'ENSG00000215788']
216053_x_at	['ENSG00000125804', 'ENSG00000175170']
216058_s_at	['ENSG00000165841', 'ENSG00000276490']
216063_at	['ENSG00000229988', 'ENSG00000290652']
216077_s_at	['ENSG00000185513', 'ENSG00000288000']
216092_s_at	['ENSG00000092068', 'ENSG00000288931']
216098_s_at	['ENSG00000148680', 'ENSG00000183935']
216111_x_at	['ENSG00000127957', 'ENSG00000291092']
216135_at	['ENSG00000174628', 'ENSG00000283371']
216196_at	['ENSG00000290986', 'ENSG00000291275']
216200_at	['ENSG00000225190', 'ENSG00000291117']
216207_x_at	['ENSG00000253497', 'ENSG00000276566']
216233_at	['ENSG00000177575', 'ENSG00000177675']
216236_s_at	['ENSG00000059804', 'ENSG00000173262']
216242_x_at	['ENSG00000168255', 'ENSG00000214783', 'ENSG00000267645', 'ENSG00000270249', 'ENSG00000273432', 'ENSG00000285437']
216298_at	['ENSG00000211697', 'ENSG00000211699']
216313_at	['ENSG00000255622', 'ENSG00000290893']
216315_x_at	['ENSG00000229518', 'ENSG00000229667']
216316_x_at	['ENSG00000178146', 'ENSG00000198814', 'ENSG00000229894', 'ENSG00000249244']
216320_x_at	['ENSG00000173531', 'ENSG00000186301', 'ENSG00000186715', 'ENSG00000259970', 'ENSG00000290851']
216323_x_at	['ENSG00000075886', 'ENSG00000152086']
216325_x_at	['ENSG00000026036', 'ENSG00000258366']
216333_x_at	['ENSG00000168477', 'ENSG00000248290']
216339_s_at	['ENSG00000168477', 'ENSG00000248290']
216349_at	['ENSG00000102780', 'ENSG00000234213']
216351_x_at	['ENSG00000187191', 'ENSG00000188120', 'ENSG00000205916', 'ENSG00000205944']
216352_x_at	['ENSG00000081853', 'ENSG00000204956', 'ENSG00000240184', 'ENSG00000240764', 'ENSG00000242419', 'ENSG00000253159', 'ENSG00000253305', 'ENSG00000253485', 'ENSG00000253537', 'ENSG00000253731', 'ENSG00000253767', 'ENSG00000253846', 'ENSG00000253873', 'ENSG00000253910', 'ENSG00000253953', 'ENSG00000254122', 'ENSG00000254221', 'ENSG00000254245', 'ENSG00000261934', 'ENSG00000262209', 'ENSG00000262576', 'ENSG00000276547']
216374_at	['ENSG00000187657', 'ENSG00000238235']
216376_x_at	['ENSG00000241859', 'ENSG00000290853']
216377_x_at	['ENSG00000163283', 'ENSG00000163286']
216384_x_at	['ENSG00000198134', 'ENSG00000231503']
216400_at	['ENSG00000160766', 'ENSG00000291137']
216401_x_at	['ENSG00000239862', 'ENSG00000250036']
216406_at	['ENSG00000216687', 'ENSG00000274844']
216438_s_at	['ENSG00000187653', 'ENSG00000205542', 'ENSG00000230043']
216469_at	['ENSG00000168122', 'ENSG00000197550', 'ENSG00000215604']
216470_x_at	['ENSG00000250591', 'ENSG00000275896']
216471_x_at	['ENSG00000165584', 'ENSG00000241476', 'ENSG00000268009', 'ENSG00000268447', 'ENSG00000269791']
216473_x_at	['ENSG00000224807', 'ENSG00000237635', 'ENSG00000258834', 'ENSG00000260596', 'ENSG00000274599', 'ENSG00000275610', 'ENSG00000276046', 'ENSG00000276164', 'ENSG00000276904', 'ENSG00000276964', 'ENSG00000277162', 'ENSG00000277274', 'ENSG00000278641', 'ENSG00000278664', 'ENSG00000278761', 'ENSG00000278790', 'ENSG00000279626', 'ENSG00000280337', 'ENSG00000280457', 'ENSG00000280757', 'ENSG00000280799', 'ENSG00000281058', 'ENSG00000281591', 'ENSG00000281627', 'ENSG00000281652', 'ENSG00000281720']
216474_x_at	['ENSG00000172236', 'ENSG00000197253']
216491_x_at	['ENSG00000211970', 'ENSG00000224373']
216493_s_at	['ENSG00000136231', 'ENSG00000235008']
216525_x_at	['ENSG00000127957', 'ENSG00000291092']
216531_at	['ENSG00000012174', 'ENSG00000230797']
216536_at	['ENSG00000225980', 'ENSG00000290719']
216544_at	['ENSG00000243040', 'ENSG00000290336']
216574_s_at	['ENSG00000197713', 'ENSG00000235376']
216585_at	['ENSG00000218690', 'ENSG00000290789']
216589_at	['ENSG00000225196', 'ENSG00000252969']
216591_s_at	['ENSG00000108958', 'ENSG00000143252', 'ENSG00000255035']
216593_s_at	['ENSG00000135845', 'ENSG00000213713']
216594_x_at	['ENSG00000151632', 'ENSG00000187134']
216606_x_at	['ENSG00000011009', 'ENSG00000228285']
216607_s_at	['ENSG00000001630', 'ENSG00000233588', 'ENSG00000285772', 'ENSG00000289027']
216611_s_at	['ENSG00000103546', 'ENSG00000278928']
216620_s_at	['ENSG00000104728', 'ENSG00000283239']
216641_s_at	['ENSG00000159166', 'ENSG00000286600']
216664_at	['ENSG00000235059', 'ENSG00000236951']
216665_s_at	['ENSG00000212855', 'ENSG00000212856', 'ENSG00000235059', 'ENSG00000236951']
216673_at	['ENSG00000129816', 'ENSG00000129845']
216713_at	['ENSG00000001631', 'ENSG00000243107']
216786_at	['ENSG00000230663', 'ENSG00000233522']
216808_at	['ENSG00000224419', 'ENSG00000283783']
216818_s_at	['ENSG00000204700', 'ENSG00000204702']
216842_x_at	['ENSG00000173357', 'ENSG00000290342']
216843_x_at	['ENSG00000078319', 'ENSG00000174384', 'ENSG00000273897', 'ENSG00000277125', 'ENSG00000291178']
216850_at	['ENSG00000214265', 'ENSG00000224078']
216856_s_at	['ENSG00000274199', 'ENSG00000275823', 'ENSG00000276884', 'ENSG00000277565', 'ENSG00000277689', 'ENSG00000278287']
216862_s_at	['ENSG00000182712', 'ENSG00000288258']
216870_x_at	['ENSG00000116652', 'ENSG00000231607']
216885_s_at	['ENSG00000132716', 'ENSG00000258465']
216902_s_at	['ENSG00000085721', 'ENSG00000103472', 'ENSG00000248124', 'ENSG00000284671', 'ENSG00000291066']
216908_x_at	['ENSG00000085721', 'ENSG00000103472', 'ENSG00000140743', 'ENSG00000248124', 'ENSG00000257122', 'ENSG00000284671', 'ENSG00000290865', 'ENSG00000291066']
216920_s_at	['ENSG00000211689', 'ENSG00000227191', 'ENSG00000289746']
216922_x_at	['ENSG00000187191', 'ENSG00000188120', 'ENSG00000205916', 'ENSG00000205944']
216949_s_at	['ENSG00000008710', 'ENSG00000221656']
216950_s_at	['ENSG00000150337', 'ENSG00000198019', 'ENSG00000265531', 'ENSG00000291135']
216977_x_at	['ENSG00000131876', 'ENSG00000144158', 'ENSG00000213683']
216988_s_at	['ENSG00000184007', 'ENSG00000288678']
217013_at	['ENSG00000214313', 'ENSG00000291148']
217014_s_at	['ENSG00000160862', 'ENSG00000214313', 'ENSG00000291148']
217022_s_at	['ENSG00000211890', 'ENSG00000211895']
217023_x_at	['ENSG00000172236', 'ENSG00000197253']
217032_at	['ENSG00000170122', 'ENSG00000184492']
217049_x_at	['ENSG00000099715', 'ENSG00000102290']
217094_s_at	['ENSG00000078747', 'ENSG00000289720']
217111_at	['ENSG00000250767', 'ENSG00000289791']
217123_x_at	['ENSG00000168967', 'ENSG00000169040', 'ENSG00000290530', 'ENSG00000290836']
217136_at	['ENSG00000236334', 'ENSG00000263353', 'ENSG00000270339', 'ENSG00000271567', 'ENSG00000279782', 'ENSG00000288867']
217139_at	['ENSG00000231341', 'ENSG00000234702']
217140_s_at	['ENSG00000073905', 'ENSG00000213585', 'ENSG00000231341', 'ENSG00000234702']
217148_x_at	['ENSG00000211666', 'ENSG00000278196', 'ENSG00000284049']
217158_at	['ENSG00000239684', 'ENSG00000275450']
217160_at	['ENSG00000168757', 'ENSG00000228927', 'ENSG00000229549', 'ENSG00000233803', 'ENSG00000236424']
217167_x_at	['ENSG00000178146', 'ENSG00000198814']
217185_s_at	['ENSG00000109917', 'ENSG00000219565']
217202_s_at	['ENSG00000133812', 'ENSG00000135821', 'ENSG00000178723', 'ENSG00000254765']
217204_at	['ENSG00000091844', 'ENSG00000112031']
217212_s_at	['ENSG00000124334', 'ENSG00000226942']
217223_s_at	['ENSG00000169662', 'ENSG00000169668', 'ENSG00000186716', 'ENSG00000215481', 'ENSG00000215544', 'ENSG00000284128', 'ENSG00000291044']
217225_x_at	['ENSG00000103226', 'ENSG00000103512', 'ENSG00000185164']
217261_at	['ENSG00000212855', 'ENSG00000212856']
217273_at	['ENSG00000187545', 'ENSG00000237700']
217276_x_at	['ENSG00000172250', 'ENSG00000183569']
217301_x_at	['ENSG00000162521', 'ENSG00000249485']
217314_at	['ENSG00000259982', 'ENSG00000261089']
217317_s_at	['ENSG00000291003', 'ENSG00000291082']
217319_x_at	['ENSG00000162365', 'ENSG00000187048']
217339_x_at	['ENSG00000126890', 'ENSG00000184033', 'ENSG00000268651']
217350_at	['ENSG00000216306', 'ENSG00000283998']
217354_s_at	['ENSG00000107521', 'ENSG00000188078', 'ENSG00000289758']
217362_x_at	['ENSG00000229391', 'ENSG00000290878']
217365_at	['ENSG00000204501', 'ENSG00000204505', 'ENSG00000229571', 'ENSG00000232423', 'ENSG00000239810', 'ENSG00000243073', 'ENSG00000270601', 'ENSG00000274764', 'ENSG00000280267']
217381_s_at	['ENSG00000211697', 'ENSG00000211699']
217399_s_at	['ENSG00000118689', 'ENSG00000240445']
217414_x_at	['ENSG00000188536', 'ENSG00000206172']
217422_s_at	['ENSG00000012124', 'ENSG00000126266', 'ENSG00000284034']
217432_s_at	['ENSG00000010404', 'ENSG00000241489']
217436_x_at	['ENSG00000204622', 'ENSG00000290574']
217448_s_at	['ENSG00000092203', 'ENSG00000248697']
217466_x_at	['ENSG00000140988', 'ENSG00000189343', 'ENSG00000207405', 'ENSG00000240342', 'ENSG00000255513']
217480_x_at	['ENSG00000156755', 'ENSG00000204776', 'ENSG00000204780', 'ENSG00000223816', 'ENSG00000225380', 'ENSG00000235235', 'ENSG00000237592', 'ENSG00000270999', 'ENSG00000271375', 'ENSG00000276674']
217485_x_at	['ENSG00000078319', 'ENSG00000291178']
217487_x_at	['ENSG00000086205', 'ENSG00000134612', 'ENSG00000290503']
217491_x_at	['ENSG00000117139', 'ENSG00000127184', 'ENSG00000235449', 'ENSG00000235957']
217492_s_at	['ENSG00000171862', 'ENSG00000237984']
217499_x_at	['ENSG00000163331', 'ENSG00000183444', 'ENSG00000189398', 'ENSG00000205240', 'ENSG00000215480', 'ENSG00000234386', 'ENSG00000251491', 'ENSG00000254447', 'ENSG00000285537', 'ENSG00000285725']
217520_x_at	['ENSG00000251250', 'ENSG00000274253', 'ENSG00000291258']
217551_at	['ENSG00000184669', 'ENSG00000290957']
217580_x_at	['ENSG00000119787', 'ENSG00000288994']
217588_at	['ENSG00000166762', 'ENSG00000205771', 'ENSG00000291053']
217601_at	['ENSG00000095319', 'ENSG00000251184']
217609_at	['ENSG00000010626', 'ENSG00000240370']
217621_at	['ENSG00000103546', 'ENSG00000278928']
217645_at	['ENSG00000133983', 'ENSG00000258644']
217658_at	['ENSG00000041988', 'ENSG00000116273']
217661_x_at	['ENSG00000104936', 'ENSG00000177045']
217665_at	['ENSG00000198346', 'ENSG00000241434']
217682_at	['ENSG00000182831', 'ENSG00000263244']
217719_at	['ENSG00000100129', 'ENSG00000279738']
217720_at	['ENSG00000106153', 'ENSG00000215006', 'ENSG00000235084']
217722_s_at	['ENSG00000182768', 'ENSG00000261147']
217723_x_at	['ENSG00000274866', 'ENSG00000275266']
217727_x_at	['ENSG00000069329', 'ENSG00000261131']
217739_s_at	['ENSG00000105835', 'ENSG00000229644']
217740_x_at	['ENSG00000148303', 'ENSG00000199744', 'ENSG00000200831', 'ENSG00000242071']
217747_s_at	['ENSG00000170889', 'ENSG00000243829']
217753_s_at	['ENSG00000196656', 'ENSG00000197728', 'ENSG00000204652', 'ENSG00000212829', 'ENSG00000212994', 'ENSG00000223416', 'ENSG00000225071', 'ENSG00000234354', 'ENSG00000234513', 'ENSG00000243403', 'ENSG00000243538']
217756_x_at	['ENSG00000140264', 'ENSG00000242028']
217770_at	['ENSG00000124155', 'ENSG00000273555']
217778_at	['ENSG00000143570', 'ENSG00000285779']
217780_at	['ENSG00000105583', 'ENSG00000285589']
217789_at	['ENSG00000129515', 'ENSG00000279423']
217794_at	['ENSG00000187534', 'ENSG00000205352']
217807_s_at	['ENSG00000105373', 'ENSG00000221803']
217812_at	['ENSG00000198492', 'ENSG00000270503']
217815_at	['ENSG00000092201', 'ENSG00000256238']
217835_x_at	['ENSG00000101084', 'ENSG00000259399']
217845_x_at	['ENSG00000181061', 'ENSG00000235288']
217871_s_at	['ENSG00000240972', 'ENSG00000251357']
217917_s_at	['ENSG00000125971', 'ENSG00000289720']
217918_at	['ENSG00000125971', 'ENSG00000289720']
217949_s_at	['ENSG00000167397', 'ENSG00000255439']
217972_at	['ENSG00000106554', 'ENSG00000214973']
217983_s_at	['ENSG00000026297', 'ENSG00000249141']
217994_x_at	['ENSG00000127054', 'ENSG00000283712']
217996_at	['ENSG00000139289', 'ENSG00000187109']
217997_at	['ENSG00000139289', 'ENSG00000187109']
217998_at	['ENSG00000139289', 'ENSG00000187109']
217999_s_at	['ENSG00000139289', 'ENSG00000187109']
218000_s_at	['ENSG00000139289', 'ENSG00000187109']
218009_s_at	['ENSG00000198901', 'ENSG00000284946']
218021_at	['ENSG00000157326', 'ENSG00000187630', 'ENSG00000225766', 'ENSG00000285467', 'ENSG00000291039']
