id_sonda	FNB4	FNB36	FNB37	FNB39	FNB40	FNB41	FNB43	FNB44A	FNB44B	FNB45	FNB6	FNB7	FNB8	FNB12	FNB29	FNB32	FNB33	FNB35	Media	Error estándar %
204052_s_at	101.9	77.2	364.9	395.9	197.4	75.9	71.4	995.5	116.8	32.9	323.7	66.7	54.8	333.3	15.0	70.1	67.0	134.0	194.13333333333335	27.66161041294254
204081_at	163.2	182.5	1236.9	431.9	322.0	160.8	303.0	263.5	183.6	274.2	209.2	194.4	198.4	154.4	146.4	170.6	215.0	212.7	279.03888888888883	20.51085221971831
204083_s_at	124.3	366.6	1101.6	459.5	664.2	226.8	833.2	713.9	623.0	360.9	275.0	476.4	262.8	237.1	308.3	208.9	130.3	5217.3	699.4499999999999	37.915261516008194
204126_s_at	8.8	5.5	5.7	3.0	3.5	8.4	13.8	6.3	3.7	35.9	12.9	6.7	3.7	2.4	4.3	4.4	13.6	9.2	8.433333333333332	21.066365572889758
204138_s_at	278.4	18.5	42.5	33.5	80.6	58.3	34.8	152.9	26.8	21.1	108.9	215.3	42.0	79.1	71.2	98.9	37.3	27.3	79.3	20.599031570777203
204173_at	160.4	420.0	233.1	413.4	329.5	353.8	388.1	391.5	382.8	269.3	162.8	204.7	228.6	223.1	288.6	218.1	275.8	2326.7	403.9055555555556	27.641044186723374
204179_at	188.4	61.7	59.6	55.4	43.2	64.9	41.2	70.5	17.2	78.2	57.4	86.8	101.2	97.9	79.5	99.0	104.0	18296.1	1089.011111111111	90.32954882455392
204223_at	759.3	351.3	1154.8	443.3	837.0	288.4	704.7	2814.5	238.5	263.4	1544.5	358.3	995.4	668.1	130.6	546.8	2007.5	202.4	794.9333333333333	20.401287188754726
204239_s_at	127.5	83.9	257.3	121.8	155.8	17.6	53.1	239.8	53.0	62.0	432.4	47.6	44.0	109.9	65.3	124.9	75.1	18.2	116.06666666666666	20.44760381311086
204253_s_at	315.1	24.4	15.8	10.3	2.5	40.7	11.0	32.4	37.8	75.2	28.8	75.7	56.3	62.7	112.9	131.2	81.2	63.1	65.39444444444445	25.112152279947374
204298_s_at	343.8	280.8	213.7	462.0	390.3	137.0	1500.1	323.4	379.2	105.9	146.9	322.8	350.5	145.1	111.8	281.4	72.4	156.6	317.98333333333335	22.834885584720634
204315_s_at	123.0	7.3	10.2	4.7	42.8	10.6	17.9	39.3	34.2	55.6	43.8	11.1	11.7	24.5	15.0	9.2	16.4	12.1	27.18888888888889	23.80801533973374
204320_at	108.8	76.7	45.2	623.6	719.0	51.8	59.2	168.7	89.5	35.9	4.7	109.8	184.9	170.0	69.3	73.6	182.1	45.3	156.56111111111113	28.585531266934577
204351_at	40.4	10.1	234.9	136.5	35.6	43.6	26.9	218.4	73.4	618.5	4.9	41.7	28.9	5.8	60.9	62.8	13.3	18.3	93.05000000000001	36.317731036406045
204357_s_at	9.8	24.0	6.1	4.1	3.6	62.7	30.1	13.3	11.7	40.7	4.3	8.7	13.7	41.1	6.4	6.3	40.8	11.4	18.822222222222223	20.90418526942273
204388_s_at	5.4	49.1	281.4	153.2	189.3	76.8	63.6	283.8	105.5	181.9	927.6	197.6	74.4	273.9	93.1	93.9	107.0	113.3	181.7111111111111	25.636404193789414
204389_at	46.9	33.8	220.4	96.4	85.2	37.1	71.6	203.4	48.5	93.6	994.8	68.5	48.2	168.4	100.7	67.1	58.6	53.8	138.7222222222222	36.420421259195365
204409_s_at	222.8	7.7	7.8	1.2	7.4	0.8	2.9	1.5	2.0	370.6	16.0	25.7	11.7	15.5	7.5	3.3	2.5	555.2	70.11666666666667	50.62833056801265
204410_at	43.8	13.8	7.1	13.2	11.5	5.4	4.1	10.8	17.1	147.1	23.4	40.4	18.8	2.5	3.4	6.0	3.0	158.6	29.44444444444444	36.14750862303936
204419_x_at	169.1	405.0	1232.4	365.6	282.7	448.1	1368.7	1117.0	347.7	241.3	177.2	103.3	68.3	106.3	109.0	136.8	147.8	166.0	388.4611111111111	24.13408828865977
204422_s_at	22.8	54.0	104.0	86.5	77.4	48.9	72.3	187.8	50.9	26.4	322.4	33.2	48.5	124.5	30.2	20.2	13.5	18.0	74.52777777777779	23.41230468850373
204424_s_at	51.8	30.3	50.7	16.9	15.7	56.4	7.2	106.3	28.5	10.0	113.2	23.6	11.9	160.0	48.5	59.0	9.2	21.0	45.56666666666667	21.204028191005747
204450_x_at	61.7	8.3	12.0	3.6	2.1	26.9	7.4	4.0	48.5	33.2	22.9	73.6	7.8	12.0	41.2	26.2	6.5	10.1	22.666666666666668	21.52452040939093
204470_at	898.6	1605.9	171.6	1235.2	818.7	1126.0	498.3	79.3	173.3	4688.4	100.4	159.7	1268.6	122.1	956.3	355.6	74.0	1918.9	902.8277777777778	28.10617579845921
204475_at	3450.3	12837.1	432.7	10320.4	8446.3	8470.5	6562.8	33.1	367.5	11432.8	74.9	458.7	10416.3	683.3	6816.7	216.8	234.5	12094.2	5186.049999999999	21.90981257301941
204476_s_at	7.8	14.0	70.4	91.1	112.0	45.3	17.2	60.5	9.7	85.8	382.5	12.7	59.8	140.8	33.1	78.4	76.0	21.1	73.23333333333332	26.9616883392939
204483_at	51.0	60.4	11.8	37.5	46.0	41.8	56.8	72.4	51.6	41.5	69.4	5.6	30.5	38.9	17.2	63.1	76.6	2939.7	206.2111111111111	75.81118569545978
204533_at	3516.6	375.8	288.8	394.0	301.6	968.4	204.7	239.8	596.6	7579.4	700.1	442.4	3417.3	242.2	507.8	3306.4	603.0	648.3	1351.8444444444444	32.66547857020483
204535_s_at	275.9	43.8	92.5	98.5	64.0	18.1	14.7	38.6	51.2	78.1	31.6	99.4	23.8	17.8	48.5	110.8	120.4	35.6	70.18333333333334	20.125456485983225
204536_s_at	4.8	8.2	10.0	8.9	5.2	11.4	11.4	4.0	6.6	21.8	2.4	36.5	43.7	9.6	83.3	3.8	16.8	33.1	17.86111111111111	26.060683913285832
204537_s_at	69.7	58.1	182.4	105.3	102.9	53.4	80.1	284.4	52.6	86.5	623.2	89.2	60.5	113.6	77.1	54.1	50.1	4.5	119.31666666666666	26.81328701075985
204539_s_at	53.1	8.0	31.8	4.1	8.2	3.9	6.2	8.0	7.0	6.1	17.1	76.6	20.0	8.8	5.2	21.0	51.3	4.7	18.95	25.352174852207416
204540_at	19.0	56.9	48.2	39.8	37.5	72.1	49.0	51.8	41.5	36.4	33.7	36.3	55.9	17.5	60.5	91.7	78.4	2402.2	179.35555555555553	70.89086037389053
204545_at	9.2	17.2	4.8	45.6	86.7	14.5	18.1	5.1	8.4	25.5	58.7	8.9	15.1	6.5	16.8	4.4	15.6	12.3	20.744444444444447	23.99829204584195
204551_s_at	10.0	2.7	3.9	5.6	6.4	7.4	5.0	3.7	6.5	16.1	14.3	14.4	5.4	29.6	9.7	8.1	46.7	15.7	11.733333333333333	21.258889696481823
204560_at	68.8	32.1	5.8	54.5	74.6	78.4	22.4	165.2	301.6	140.1	48.3	1301.9	104.3	211.5	92.6	90.2	537.0	122.3	191.75555555555556	36.30101851379362
204561_x_at	27.6	231.3	15.3	9.4	10.1	63.8	6.9	8.6	11.3	13.2	20.3	11.4	14.6	13.8	16.1	13.7	51.2	14.3	30.716666666666672	38.96574509262457
204580_at	339.3	63.5	23.5	51.7	37.0	65.6	65.2	18.4	27.7	53.4	76.2	54.4	186.6	62.8	75.3	128.1	41.6	42.0	78.4611111111111	22.22867232230663
204581_at	15.8	5.2	11.8	5.6	3.8	11.6	14.9	4.5	28.4	7.0	4.2	93.5	20.9	3.7	136.2	9.5	30.2	45.7	25.13888888888889	32.15478177944416
204585_s_at	10.7	7.9	47.6	8.3	10.8	6.0	10.7	9.7	6.2	6.2	7.4	7.3	6.2	6.1	11.2	10.0	10.9	8.6	10.655555555555555	20.245419822380935
204590_x_at	354.4	92.2	62.2	62.0	40.9	48.4	80.7	48.7	81.6	38.3	11.9	66.6	62.9	44.4	82.7	99.7	99.0	43.7	78.90555555555557	21.094526257212735
204609_at	28.9	4.6	4.8	1.6	1.7	5.6	1.9	2.6	2.2	3.0	2.2	2.3	6.0	1.3	7.7	3.2	6.5	4.7	5.044444444444445	28.380876587397346
204612_at	110.6	36.3	57.2	75.0	51.5	101.1	32.8	69.3	60.1	55.0	26.7	68.4	102.0	45.9	110.0	60.2	36.3	939.2	113.19999999999999	42.05272791435712
204621_s_at	57.9	44.5	218.0	516.6	238.0	75.9	65.3	63.6	307.8	64.2	174.6	18.2	145.7	77.0	116.8	125.1	120.4	39.7	137.18333333333334	20.405987582545958
204631_at	135.5	46.0	32.9	21.7	32.1	48.9	39.4	20.6	5.8	36.8	35.9	52.0	48.3	115.4	70.6	57.7	68.1	8982.7	547.2444444444445	88.12838421525905
204636_at	10.4	48.8	7.0	11.5	9.1	7.9	5.5	5.4	4.9	5.5	4.2	10.2	12.2	5.3	9.2	9.3	9.0	16.4	10.655555555555557	21.53293788938402
204644_at	254.8	9.6	82.8	59.6	66.2	18.7	13.2	35.7	44.9	24.0	66.4	16.8	15.1	69.8	56.8	47.4	22.9	56.3	53.38888888888888	23.6941618549372
204681_s_at	5.0	138.8	435.7	137.0	184.6	102.2	70.6	121.2	101.7	63.2	76.1	64.8	37.0	77.1	19.4	48.4	37.3	40.1	97.78888888888889	22.533620224296506
204685_s_at	213.9	29.8	5.5	36.5	60.0	26.7	60.5	25.1	7.9	14.1	11.4	16.9	67.9	52.7	15.6	10.9	43.4	94.5	44.07222222222222	25.488477158137812
204698_at	11.7	5.8	146.8	5.5	6.8	26.7	33.9	11.7	914.6	156.9	28.9	605.8	111.3	4.0	141.8	16.7	160.6	85.8	137.51666666666668	39.95809596084442
204704_s_at	13.3	2.4	8.1	0.5	1.4	3.6	0.5	4.1	1.4	2.2	8.8	1.5	1.8	1.3	4.9	2.3	2.6	1.9	3.477777777777777	22.242429180466154
204712_at	21.5	16.6	58.2	2.3	49.7	1.5	1.7	25.3	3.1	1.7	5.6	6.3	11.2	47.3	9.3	8.6	37.4	8.1	17.522222222222226	24.126093706207563
204719_at	41.8	334.8	1070.7	287.9	393.9	197.4	266.9	1361.1	425.9	118.9	1198.4	294.3	29.3	783.7	532.1	85.5	286.7	215.5	440.2666666666667	20.828268227694235
204721_s_at	77.8	25.3	4.9	4.3	14.0	11.3	5.1	4.9	4.9	16.6	38.6	8.2	12.2	23.7	27.1	4.5	8.3	27.7	17.744444444444444	23.428670302379913
204722_at	108.1	4.2	13.8	39.5	8.6	10.2	109.4	3.5	2.4	5.2	10.3	3.3	4.1	9.9	9.9	8.6	10.4	6.0	20.411111111111108	37.21471772385013
204737_s_at	6.0	31.6	3.7	1.0	0.8	2.4	1.2	1.0	1.2	3.6	10.4	6.6	3.6	3.5	7.5	2.5	5.7	6932.6	390.27222222222224	95.83143355962999
204755_x_at	11.2	14.0	126.9	138.6	158.4	15.0	45.2	340.6	115.6	17.5	349.5	152.2	8.8	117.3	138.8	41.9	124.0	25.4	107.82777777777778	21.83378651109394
204758_s_at	83.4	5.6	21.1	17.9	3.4	2.5	20.2	41.4	5.0	31.9	33.0	4.2	8.6	8.9	21.2	5.8	34.8	8.0	19.827777777777776	23.234462598304574
204760_s_at	10.0	5.5	15.3	104.2	49.5	3.7	9.3	40.9	58.5	7.2	45.4	47.7	53.0	3.0	6.3	6.5	98.8	6.1	31.716666666666665	23.40056156842535
204763_s_at	177.0	10.6	56.2	125.8	12.8	29.3	47.4	63.9	92.0	26.9	26.9	20.5	25.1	92.5	22.3	21.2	10.7	14.2	48.62777777777778	21.675082475600078
204802_at	17.0	5.2	11.8	18.1	20.8	2.0	43.8	32.8	33.8	23.4	3.4	31.5	13.4	10.0	40.4	13.0	18.0	117.8	25.344444444444445	23.636294110373772
204803_s_at	61.8	8.3	101.5	29.8	53.0	4.1	55.6	56.4	8.6	61.0	26.9	6.7	34.7	22.8	37.2	35.6	8.1	186.2	44.349999999999994	22.564118288497927
204810_s_at	11.9	9.2	4.4	7.1	3.4	9.0	3.9	9.1	6.8	12.3	6.0	9.9	13.4	73.8	8.1	13.6	23.4	12396.8	701.2277777777776	95.3472193112326
204815_s_at	18.1	60.0	6.9	5.7	6.1	8.7	37.9	9.8	5.0	6.4	8.0	57.2	25.8	8.8	84.2	46.7	48.7	45.0	27.166666666666668	20.63379482352841
204848_x_at	28.9	511.5	1308.9	674.7	427.8	606.3	1364.2	1050.7	378.7	254.8	190.6	42.3	57.2	35.3	64.1	236.4	31.9	207.0	415.07222222222225	23.94389289405881
204865_at	36.2	0.4	62.8	35.7	50.4	11.3	13.7	37.5	24.8	26.4	223.7	18.0	13.1	36.3	16.0	10.6	27.1	2445.2	171.6222222222222	76.01213831534707
204870_s_at	5.7	3.6	17.9	2.5	1.5	4.0	2.2	2.4	4.5	1.4	6.8	12.8	3.2	3.4	2.5	3.3	15.0	3.5	5.344444444444445	20.667634688488665
204885_s_at	56.6	12.7	5.5	84.4	123.2	46.6	10.8	7.1	7.9	6.0	6.3	48.5	14.9	5.9	10.0	10.5	20.6	40.5	28.77777777777778	26.008418933018294
204886_at	62.4	5.8	15.3	35.7	11.0	29.0	18.3	2.2	11.8	13.9	16.2	21.7	13.1	16.9	1.1	3.3	8.5	3.9	16.116666666666664	20.924770565355406
204894_s_at	167.1	325.2	1543.0	920.9	960.5	174.1	194.4	971.7	226.1	450.6	3983.0	435.5	148.2	1105.0	326.0	390.0	242.1	134.4	705.4333333333334	29.704014533657062
204896_s_at	35.4	364.8	151.5	76.5	20.4	103.0	56.1	43.8	61.1	109.9	16.9	31.3	120.9	13.2	145.6	32.1	35.2	139.8	86.52777777777777	22.18025977739678
204904_at	10.8	136.4	334.3	13.5	129.0	45.8	198.7	15.3	173.5	223.6	228.2	74.8	19.1	88.4	26.5	40.5	46.4	12.5	100.96111111111111	21.750421905098587
204910_s_at	3.4	3.2	2.8	1.9	5.1	7.1	22.8	1.5	2.6	2.4	2.3	4.3	6.3	7.1	5.4	2.1	15.5	7.3	5.727777777777777	21.573874111472023
204931_at	14.3	2.6	19.0	18.2	21.6	2.7	2.7	18.5	15.2	4.1	14.2	5.5	3.1	9.5	37.2	5.2	53.6	14.3	14.527777777777779	20.93073277914446
204938_s_at	80.3	74.2	335.2	101.6	100.1	95.9	60.0	105.5	125.1	70.0	57.6	149.9	6.6	95.1	106.6	5.2	49.0	1118.4	152.01666666666665	37.85003283429818
204939_s_at	53.6	155.6	784.1	151.1	201.4	139.1	152.0	286.0	287.6	114.9	126.3	175.6	38.7	163.2	206.4	64.7	162.9	1449.0	261.7888888888889	29.555832763680616
204940_at	5.3	74.2	282.9	67.7	93.9	60.0	65.6	158.2	92.8	58.2	40.0	57.2	19.1	80.4	109.3	23.1	27.0	615.4	107.23888888888888	30.23058876446879
204941_s_at	19.3	4.2	2.1	1.4	1.3	1.5	10.3	1.8	1.9	2.8	1.6	6.9	3.4	2.6	5.9	4.9	10.4	4.9	4.844444444444445	21.706278440366045
204973_at	184.5	13.0	17.3	17.2	5.7	24.0	13.5	33.4	7.5	38.0	38.8	25.4	28.8	34.8	23.8	14.9	61.0	32.9	34.138888888888886	26.74759882394121
204979_s_at	11.5	8.1	25.0	8.7	30.5	11.3	9.4	46.9	15.8	2.9	5.2	5.7	10.9	16.5	11.2	3.6	14.8	197.3	24.183333333333334	42.17897516788106
204988_at	126.3	21.7	19.3	5.9	9.9	13.3	5.4	31.4	4.9	6.3	21.3	11.5	10.9	40.1	13.0	5.0	61.5	13.0	23.372222222222224	28.92604946029449
204996_s_at	8.0	8.1	4.3	28.8	16.0	33.2	41.9	4.4	12.4	4.9	3.3	6.5	3.0	21.8	20.6	2.8	48.2	9.7	15.43888888888889	20.935744133122167
204997_at	9.1	12.6	346.9	135.5	159.8	7.8	9.7	534.3	6.4	39.0	939.6	12.8	9.7	216.7	9.6	25.0	16.7	117.3	144.91666666666663	38.6887384193058
204998_s_at	988.4	131.1	101.6	124.3	131.5	150.0	187.7	142.0	256.0	384.4	156.9	365.1	334.2	154.9	152.1	1584.0	199.1	158.2	316.75	27.244545817713124
204999_s_at	351.6	100.1	33.3	78.5	73.7	97.1	44.9	66.2	98.8	196.6	65.7	159.1	194.4	86.0	69.8	1064.6	75.1	61.1	162.0333333333333	33.60136137864791
205000_at	331.3	3.1	1.3	4.7	2.9	2.0	0.7	4.5	13.5	696.2	3.9	5.4	2.4	10.6	9.5	9.8	30.2	489.7	90.09444444444446	51.209219609764645
205001_s_at	272.3	19.4	32.0	10.3	32.5	21.0	25.0	11.6	19.6	207.9	52.5	51.1	14.3	45.0	46.5	23.1	60.5	239.1	65.76111111111112	28.62362847730714
205014_at	153.5	19.5	54.2	51.3	90.9	15.0	61.3	87.7	87.3	47.7	373.8	106.4	17.9	77.5	62.0	143.9	74.6	25.3	86.10000000000001	21.789588330099644
205029_s_at	5.0	2.3	1.7	1.4	2.1	1.0	4.1	3.1	13.3	10.6	13.4	16.1	3.1	13.4	22.7	1.2	3.8	5.3	6.866666666666666	21.324564898440276
205040_at	134.1	31.0	49.0	3.9	18.7	5.1	2.2	41.9	11.5	12.9	2.1	9.3	58.9	12.5	6.7	35.0	11.9	13.0	25.538888888888884	28.654546711915607
205048_s_at	99.4	613.6	531.1	31.6	42.4	48.8	328.9	43.9	37.5	34.2	34.5	36.7	247.3	38.9	495.8	503.8	218.7	59.0	191.45000000000002	25.008046116116223
205049_s_at	190.3	72.1	262.5	124.6	50.6	296.8	126.6	42.6	956.9	29.7	24.5	602.5	173.2	86.9	650.5	120.2	354.8	454.7	256.66666666666663	23.074712861564986
205054_at	147.3	61.5	38.4	28.9	32.0	52.0	56.2	98.7	50.2	49.2	47.3	99.2	68.4	88.4	79.5	65.6	33.1	7189.5	460.29999999999995	83.58525651619262
205085_at	67.6	34.6	2.6	27.1	10.7	6.8	21.6	13.9	7.6	20.1	2.7	4.3	11.8	15.7	34.9	38.9	8.5	6.8	18.677777777777774	20.54743259264134
205093_at	76.7	17.7	18.3	3.8	10.9	11.1	4.3	12.7	5.1	6.7	14.7	18.1	40.2	11.0	27.1	47.3	20.6	30.6	20.93888888888889	20.1356826835589
205121_at	7.8	73.9	115.6	48.3	82.5	22.2	56.2	5.1	2.5	2.9	16.0	3.9	42.0	60.0	3.7	3.4	34.0	62.1	35.672222222222224	21.738972940226514
205124_at	8.6	9.7	13.0	4.5	2.8	8.4	6.0	4.4	60.2	10.9	9.0	36.5	6.9	5.9	8.4	26.3	8.7	15.3	13.638888888888891	23.936647115085798
205138_s_at	15.0	8.8	13.8	2.9	4.0	7.9	4.1	4.4	3.6	36.1	4.4	8.0	12.6	6.4	57.6	7.9	15.7	8.8	12.333333333333334	25.406443656505
205148_s_at	12.4	58.4	96.6	7.5	16.2	4.8	8.7	32.6	12.7	71.5	5.4	12.7	35.1	27.9	7.2	4.5	30.2	107.5	30.661111111111104	23.948229657516826
205156_s_at	186.4	109.3	95.6	31.5	96.9	10.2	65.4	11.9	65.8	7.1	20.8	29.1	50.5	49.8	16.8	36.9	18.1	16.6	51.03888888888888	20.87608454968766
205161_s_at	9.3	14.4	20.5	20.4	22.3	60.7	11.3	4.8	2.5	10.5	77.0	7.8	8.9	12.7	8.3	6.9	10.6	19.7	18.255555555555553	24.39849808741064
205163_at	26.4	5.4	11.0	10.0	8.1	27.7	7.1	27.3	10.7	13.4	10.6	11.0	16.0	16.5	11.7	12.5	10.2	4164.7	244.4611111111111	91.67527582096778
205177_at	15.9	8.8	3.1	3.3	3.2	5.8	8.4	4.3	5.4	2.7	5.8	9.0	9.5	3.7	7.1	5.9	12.4	3703.0	212.07222222222222	94.10222319665289
205179_s_at	121.5	93.6	18.8	21.4	2.4	77.7	38.8	18.9	7.7	73.4	9.0	62.8	131.8	3.8	4.3	273.1	68.8	62.9	60.59444444444445	25.32531621354664
205180_s_at	232.6	155.0	83.1	128.6	109.7	162.1	79.6	100.0	133.2	388.9	65.1	218.5	322.4	37.7	121.2	832.1	107.0	150.1	190.38333333333333	22.05390154410198
205185_at	144.6	14.5	22.1	16.3	13.2	75.9	12.8	57.9	29.1	10.0	41.2	16.9	82.0	93.0	27.3	18.8	17.9	36.1	40.53333333333333	20.685331356554286
205207_at	388.5	137.6	121.7	450.5	187.3	190.0	87.7	94.0	170.0	2324.6	85.1	61.5	334.6	61.8	141.8	75.1	25.8	358.0	294.20000000000005	40.63886573563011
205208_at	88.1	53.6	92.4	102.0	97.3	63.7	42.5	177.3	39.6	97.3	496.2	50.7	49.6	137.0	46.5	52.4	74.7	129.0	104.99444444444445	22.825778459840198
205210_at	15.5	7.7	8.5	50.4	24.3	9.1	68.3	6.5	3.9	14.8	43.2	65.2	8.6	87.7	22.8	7.9	12.6	10.1	25.950000000000003	22.58687514182088
205213_at	154.1	6.7	21.3	15.7	6.9	60.7	16.2	6.0	72.8	93.0	10.9	141.0	97.7	10.2	15.6	44.3	21.1	23.6	45.43333333333334	23.890831621871804
205220_at	232.8	101.4	435.8	202.5	120.5	104.9	70.6	454.1	57.0	2606.9	409.8	2.7	119.7	122.7	41.3	911.4	5.4	32.5	335.1111111111111	41.745188202344934
205221_at	7.5	7.5	45.4	3.7	2.6	3.1	2.5	2.3	4.9	5.2	3.2	8.3	6.5	5.5	8.2	9.0	15.6	5.4	8.133333333333333	27.729043666189874
205242_at	503.0	112.9	114.5	181.0	25.9	973.6	383.7	97.8	1296.2	595.4	110.6	1115.1	511.5	90.0	390.1	116.1	376.2	856.0	436.08888888888896	20.51744065364265
205267_at	210.8	128.9	417.8	157.5	94.2	536.6	182.5	283.3	2560.9	75.7	47.8	1636.9	261.0	142.2	1167.6	214.2	425.2	734.3	515.411111111111	29.227050897899165
205295_at	107.4	31.7	87.6	62.7	36.0	40.8	36.7	61.8	30.9	34.1	67.5	17.9	61.6	47.4	89.6	31.3	10.0	953.7	100.48333333333332	48.898593358619294
205309_at	3.8	1.8	7.2	1.4	1.3	2.5	1.5	4.6	59.3	1.5	1.9	12.6	3.8	1.4	21.8	2.7	5.8	12.1	8.166666666666666	38.85550883585781
205311_at	13.2	6.4	40.6	5.8	13.1	4.6	9.5	9.2	5.9	7.2	7.4	4.9	4.4	4.8	6.8	3.5	9.1	10.0	9.244444444444447	20.60609786097627
205314_x_at	3.7	2.2	2.4	17.6	1.2	3.3	1.6	1.4	2.1	5.3	6.2	2.7	2.0	1.7	5.5	3.7	5.7	3.9	4.011111111111112	21.369973816400066
205334_at	148.6	63.6	52.1	62.3	70.0	91.3	49.2	6.6	68.2	72.9	75.0	129.5	57.8	25.1	56.7	50.7	27.4	1174.1	126.7277777777778	47.63537524960161
205354_at	12.8	41.4	135.7	23.4	87.2	71.6	39.6	32.4	31.0	37.3	40.9	23.4	16.0	61.3	84.3	24.1	91.8	528.4	76.8111111111111	34.979643679868374
205373_at	78.0	3.6	4.6	17.6	2.4	43.7	5.4	7.1	5.7	7.2	39.6	17.2	17.6	31.4	10.3	67.5	10.5	5.0	20.799999999999997	24.879947475418337
205374_at	225.0	227.5	280.4	175.5	264.5	180.8	1719.5	239.4	208.6	115.1	280.1	244.5	140.5	399.1	136.2	114.4	204.1	4802.8	553.2222222222222	46.383186722164254
205378_s_at	4.1	7.2	17.6	1.5	2.3	28.1	2.8	8.2	5.3	3.7	10.8	12.1	2.8	2.1	3.5	1.9	5.6	64.9	10.25	34.003335420525616
205388_at	8.5	75.7	55.2	36.4	42.6	11.1	58.5	74.3	17.8	43.0	87.6	30.1	26.0	61.5	70.7	41.7	22.8	12243.3	722.5999999999999	91.14533657604636
205389_s_at	22.0	33.9	57.3	39.8	19.9	56.6	43.6	31.9	32.9	19.9	25.0	9.7	51.4	11.9	82.2	69.3	36.4	465.1	61.59999999999999	38.14625685502827
205390_s_at	19.6	26.6	5.8	55.1	10.3	13.9	7.8	6.6	7.0	8.7	13.3	13.2	6.9	15.9	12.7	6.3	10.9	64.1	16.927777777777777	22.288095176686397
205391_x_at	12.7	8.1	37.0	41.1	24.3	26.7	22.5	7.3	4.2	5.4	36.1	5.0	4.5	36.1	9.9	7.4	19.6	397.3	39.17777777777778	52.79263125408702
205403_at	82.3	110.9	132.5	58.3	60.6	58.8	57.0	422.1	154.1	1374.7	39.1	212.5	62.8	4.4	32.1	239.4	110.7	66.3	182.14444444444447	39.42263928441161
205421_at	2.4	25.4	22.0	100.5	27.5	27.4	17.9	18.0	25.2	12.9	108.1	4.5	22.5	31.1	2.4	16.7	12.8	28.1	28.077777777777776	23.755892389110898
205430_at	7.9	11.5	48.0	28.9	35.4	1.6	75.7	98.5	28.3	17.0	175.8	16.4	25.3	74.6	16.4	33.1	63.9	23.8	43.449999999999996	22.33874428308481
205439_at	5.6	8.8	17.0	60.8	77.4	8.4	130.9	23.2	8.5	29.4	5.2	10.9	73.6	11.4	11.0	27.0	60.1	6.7	31.994444444444444	24.885578643388705
205440_s_at	15.1	32.3	378.0	21.6	107.2	17.6	11.5	168.0	36.4	13.8	116.3	4.4	1.0	66.8	35.5	1.2	2.4	1.8	57.272222222222226	37.1321358233254
205444_at	102.0	70.8	48.6	40.9	49.1	68.0	26.3	65.2	68.4	35.6	38.3	38.0	62.8	76.4	59.5	59.1	47.6	5173.4	340.55555555555554	81.13397357427677
205466_s_at	3.4	234.8	84.8	43.7	53.0	68.9	18.1	32.0	17.8	74.4	15.7	34.0	13.3	88.3	13.8	15.9	2.5	22.9	46.51666666666666	26.813669795591586
205470_s_at	26.9	9.7	9.6	16.3	8.0	8.8	34.3	13.2	62.0	8.3	25.2	28.6	8.0	14.5	73.8	7.9	17.1	65.8	24.333333333333332	20.138953506660812
205476_at	23.3	21.5	2.5	27.9	9.1	7.6	10.6	5.5	24.7	1380.8	6.6	8.7	13.2	5.2	8.2	13.1	8.1	7.3	87.99444444444444	84.01018290034489
205478_at	98.9	276.5	510.4	370.3	388.2	165.9	51.5	1216.1	3.3	468.4	2891.9	8.1	75.9	309.9	191.4	161.7	142.2	1048.2	465.4888888888888	33.987151613747166
205485_at	38.0	27.6	47.8	52.5	33.9	8.9	6.4	22.4	43.0	51.2	36.6	31.9	18.6	22.0	3.8	58.6	64.9	635.4	66.86111111111111	48.98858586059474
205496_at	8.3	8.5	4.8	1.4	7.3	3.0	3.1	4.9	2.8	2.2	26.3	5.8	4.6	25.1	8.5	3.5	6.4	3.4	7.216666666666667	22.4546280548037
205498_at	71.0	146.7	458.7	346.1	422.3	164.1	134.6	738.4	96.1	216.4	2135.8	126.9	41.3	477.7	181.0	109.1	109.5	176.7	341.79999999999995	32.40210112826053
205517_at	9.7	6.0	8.9	7.7	2.8	4.1	8.2	8.1	7.1	5.4	7.3	7.8	6.1	6.5	50.9	14.1	21.5	15.4	10.977777777777778	22.73991658247583
205523_at	28.4	19.1	15.3	95.6	88.1	11.5	19.1	18.1	13.5	35.0	2.0	41.6	191.7	3.5	30.9	24.3	81.6	25.2	41.361111111111114	25.864425387811107
205533_s_at	57.0	2.5	12.0	3.2	15.1	10.6	14.9	12.9	13.7	2.1	3.5	26.1	3.0	17.9	16.4	16.2	7.8	5.9	13.377777777777776	21.812926987117873
205535_s_at	4.7	10.7	11.4	1.8	1.4	4.3	1.7	3.9	1.7	3.7	2.8	4.4	3.8	1.7	11.0	25.8	19.8	16.6	7.288888888888888	22.447620451990897
205544_s_at	52.8	3.6	23.8	9.7	2.3	19.0	6.6	20.1	10.4	18.2	8.4	62.2	15.5	42.1	109.2	27.8	17.2	127.4	32.01666666666667	25.40732599885578
205553_s_at	4.3	2.3	3.4	3.7	2.0	1.3	1.9	1.8	1.5	0.9	1.4	2.3	1.6	1.6	2.4	3.2	5.7	3028.4	170.5388888888889	95.79825714579091
205554_s_at	170.3	166.6	413.1	161.3	185.1	174.9	339.9	99.1	130.4	301.8	144.7	170.1	130.8	401.7	1020.2	97.7	175.7	143.0	245.9111111111111	20.12102933598281
