id_sonda	RA271	RA273	RA281	RA282	RA288	RA289	Media	Error estándar %
219850_s_at	33.1	1.3	12.6	38.4	24.4	13.2	20.500000000000004	25.434553621907092
219856_at	4.5	3.6	3.8	26.8	13.2	7.3	9.866666666666667	34.17482027221117
219857_at	21.9	57.2	3.0	25.9	13.8	16.4	23.03333333333333	29.89966884710697
219864_s_at	8.3	19.2	33.4	17.4	56.5	17.2	25.333333333333332	25.422957231328642
219865_at	93.2	17.7	83.3	36.4	172.6	158.1	93.55	24.903978785274887
219866_at	412.5	1898.5	443.1	1073.8	1014.4	3614.9	1409.533333333333	31.946575926939282
219867_at	26.2	247.3	65.9	17.8	78.8	33.5	78.25	41.0234341424874
219872_at	170.1	176.9	97.8	302.6	218.5	40.6	167.75000000000003	20.33959154999044
219874_at	64.8	11.7	36.5	75.1	10.0	86.6	47.449999999999996	25.80824887410066
219876_s_at	8.9	5.3	4.6	14.8	18.9	24.1	12.766666666666666	22.89600385892544
219877_at	20.4	5.2	13.9	41.6	21.9	12.4	19.233333333333334	24.214070447259566
219878_s_at	18.4	122.8	13.7	9.5	24.4	105.4	49.03333333333333	38.71820853277701
219879_s_at	56.7	95.3	15.0	51.5	60.8	20.9	50.03333333333333	21.81223445524674
219881_s_at	19.4	56.0	102.9	9.6	8.5	54.3	41.78333333333333	32.743879160847946
219882_at	18.1	27.1	48.3	58.2	18.5	6.9	29.516666666666666	24.899894675651925
219885_at	113.7	61.0	111.8	40.0	143.3	12.4	80.36666666666666	23.35592274846738
219886_at	65.5	11.7	16.3	35.6	91.2	72.4	48.78333333333334	24.732270371403573
219887_at	20.2	14.9	17.9	31.6	38.5	71.2	32.38333333333333	24.187362806466684
219888_at	267.9	12.3	124.9	103.1	47.6	71.5	104.55000000000001	31.8607907539463
219890_at	22.2	18.8	109.9	148.9	69.7	81.9	75.23333333333333	24.96636052709925
219894_at	7.6	17.5	14.2	38.3	23.8	11.9	18.883333333333333	21.639462267539646
219895_at	31.5	2.3	14.2	44.4	83.5	37.6	35.583333333333336	29.472891906714434
219896_at	10.1	7.6	6.3	90.3	61.5	22.2	33.0	39.42837138087224
219897_at	221.7	53.1	99.3	14.4	12.2	97.8	83.08333333333333	34.93870094695974
219898_at	45.5	1.3	21.4	22.0	21.7	27.3	23.2	22.724780367548906
219899_x_at	19.0	82.2	16.3	33.1	23.7	25.4	33.28333333333333	27.60637070846292
219903_s_at	20.3	17.3	39.2	27.6	7.7	7.2	19.883333333333336	22.937743424426426
219906_at	52.5	19.0	14.7	19.7	12.5	20.1	23.083333333333332	23.779061123377197
219908_at	11.1	45.6	38.9	39.8	36.5	3.3	29.2	22.30501299716957
219911_s_at	90.6	159.6	53.6	95.5	50.5	26.6	79.4	22.120501004529363
219912_s_at	51.0	21.5	18.4	29.8	88.3	50.8	43.300000000000004	22.503466520707775
219914_at	11.7	12.0	8.6	102.2	29.9	21.0	30.900000000000002	43.16962873637235
219918_s_at	13.4	3.7	37.1	66.4	14.1	58.7	32.23333333333334	30.101747050454303
219919_s_at	47.1	145.7	140.3	18.4	13.5	64.7	71.61666666666666	30.400289448981365
219921_s_at	63.8	98.3	105.4	74.6	18.1	10.4	61.76666666666667	24.06310703858573
219926_at	38.7	15.8	68.6	48.2	71.1	13.8	42.699999999999996	21.67046300706825
219927_at	7.1	38.3	1.9	20.0	19.0	25.4	18.616666666666664	26.063894676261956
219932_at	7.9	4.8	12.9	37.5	47.1	40.0	25.03333333333333	27.58377222558555
219934_s_at	24.7	8.7	6.9	24.3	36.6	39.4	23.433333333333334	21.585483637754233
219936_s_at	33.9	9.9	1.6	8.1	38.9	3.2	15.933333333333335	37.94077876261173
219941_at	51.1	25.0	67.7	94.4	21.8	8.1	44.68333333333334	27.134232940187864
219942_at	26.6	8.4	5.6	20.9	39.2	16.1	19.46666666666667	23.7334161844766
219943_s_at	9.0	25.3	68.6	27.2	32.8	80.1	40.49999999999999	25.425438951147424
219945_at	37.8	23.6	6.6	10.5	15.4	11.2	17.51666666666667	24.46619558413655
219946_x_at	204.4	70.3	86.9	27.0	17.5	72.7	79.8	31.248408243468134
219948_x_at	19.6	6.9	8.3	0.3	0.9	0.8	6.133333333333332	45.185023601941424
219951_s_at	61.5	33.2	29.0	24.0	67.3	14.8	38.300000000000004	20.634525669637537
219959_at	64.7	47.7	84.5	137.5	20.0	97.6	75.33333333333333	20.256322720960142
219965_s_at	3.5	4.5	4.6	32.6	39.6	23.6	18.066666666666666	33.04480753767388
219973_at	59.7	29.3	90.5	68.3	9.5	29.9	47.86666666666667	23.395306018007282
219975_x_at	25.8	3.1	37.4	48.7	18.5	33.7	27.866666666666664	21.266426570869644
219976_at	58.2	40.1	73.3	18.6	33.3	12.8	39.38333333333333	21.910288676477112
219977_at	79.6	14.5	44.8	26.2	97.2	78.5	56.79999999999999	21.74638277434231
219978_s_at	21.3	37.6	4.3	131.1	194.1	97.8	81.03333333333333	33.74250671568947
219985_at	28.4	6.6	7.2	12.2	29.1	73.1	26.099999999999998	35.86215083332176
219986_s_at	151.3	66.6	97.8	22.0	36.2	115.9	81.63333333333333	22.490912410092385
219987_at	17.1	6.1	26.5	47.7	34.3	20.5	25.366666666666664	21.22007587442217
219988_s_at	135.3	174.6	233.3	77.3	279.6	437.2	222.88333333333333	21.21015083103333
219990_at	5.3	22.8	27.4	29.8	23.3	55.2	27.3	22.05352652401828
219995_s_at	2.6	1.6	28.1	4.4	2.0	32.6	11.883333333333335	45.181503350178104
219997_s_at	169.6	181.4	247.2	13.2	31.4	204.3	141.18333333333337	25.34094018020389
219998_at	101.9	100.4	24.7	17.2	31.8	36.2	52.03333333333333	27.640464470871777
220001_at	7.0	12.9	27.0	15.1	7.2	69.3	23.083333333333332	38.40794433078843
220006_at	20.0	32.5	4.6	14.6	16.0	9.3	16.166666666666668	22.22823220297353
220008_at	67.5	35.4	50.7	152.1	79.0	54.9	73.26666666666667	21.048056698197275
220010_at	61.1	26.6	29.8	18.9	8.9	8.8	25.683333333333337	28.173309765173883
220012_at	40.0	38.6	5.5	10.6	50.1	10.6	25.899999999999995	27.528593507953936
220013_at	10.3	3.4	33.9	21.4	15.6	11.1	15.949999999999998	24.837202469424938
220014_at	32.2	5.6	63.5	49.0	17.5	28.0	32.63333333333333	23.966530797141473
220017_x_at	123.0	73.2	42.1	141.8	27.0	14.5	70.26666666666667	27.744036113341537
220022_at	40.1	4.5	42.6	18.1	13.8	9.7	21.46666666666667	27.888273688381222
220023_at	10.1	9.9	20.8	19.6	17.0	66.1	23.916666666666668	33.00362214319718
220024_s_at	86.5	39.8	7.2	13.5	24.6	31.2	33.8	31.28091023684348
220025_at	19.3	6.9	59.3	39.4	53.6	13.0	31.916666666666668	25.682502329936398
220026_at	30.8	2.0	9.0	3.5	6.4	5.6	9.549999999999999	41.70244619323592
220029_at	32.0	6.3	8.3	62.0	25.8	60.5	32.483333333333334	27.968792316103524
220030_at	4.5	3.0	10.1	26.9	7.1	6.2	9.633333333333335	34.031336838133434
220037_s_at	1024.4	490.5	722.1	293.4	2537.1	317.8	897.5500000000001	35.24111028996833
220039_s_at	5.1	20.8	4.8	54.6	6.9	4.4	16.1	46.00002217812154
220040_x_at	167.7	172.5	55.2	124.2	47.0	28.0	99.10000000000001	24.032933913955127
220043_s_at	17.4	9.9	10.5	27.1	11.7	40.3	19.483333333333334	23.0936273600982
220045_at	48.2	6.3	58.2	17.3	18.0	17.0	27.5	27.937750559701264
220046_s_at	1307.5	502.8	462.9	381.5	308.7	328.0	548.5666666666666	25.771386638454523
220049_s_at	7.4	11.5	3.4	12.8	53.4	39.9	21.400000000000002	35.33302927646777
220053_at	32.5	3.1	71.0	91.0	132.3	57.5	64.56666666666666	26.04986080213812
220054_at	10.6	33.7	13.2	111.4	101.8	76.6	57.883333333333326	28.736148272531175
220058_at	33.3	6.8	29.9	87.3	9.2	61.8	38.050000000000004	30.622260845646814
220060_s_at	52.1	36.7	30.8	8.8	23.8	13.4	27.600000000000005	21.459045137597833
220062_s_at	13.6	31.5	7.1	8.2	8.2	27.6	16.033333333333335	25.06584560358185
220064_at	6.4	4.3	5.9	17.0	24.6	44.0	17.033333333333335	33.66309390752862
220065_at	5.9	1431.5	76.9	8.9	331.0	18.3	312.08333333333337	67.14417744711373
220075_s_at	4.0	3.0	2.3	10.4	18.2	5.2	7.1833333333333345	31.738946305765108
220077_at	11.9	47.6	36.9	15.7	88.4	22.3	37.13333333333333	28.577708358934995
220080_at	15.0	50.6	9.4	8.8	10.4	13.3	17.916666666666668	33.670927910215894
220084_at	1.0	8.0	36.9	3.6	10.4	30.3	15.033333333333333	36.933327027802626
220085_at	5.2	3.3	3.0	12.8	16.9	60.2	16.900000000000002	48.38140069211592
220087_at	57.4	44.0	2.2	50.7	35.8	6.7	32.800000000000004	26.293362781633327
220089_at	6.5	23.3	67.4	44.8	47.6	34.2	37.300000000000004	21.065441844168674
220090_at	15.7	53.9	13.2	30.9	18.2	14.5	24.399999999999995	24.15059454376771
220091_at	24.8	4.6	11.7	99.1	16.0	9.7	27.649999999999995	48.05900406634372
220093_at	13.0	62.9	30.2	68.9	43.4	16.1	39.083333333333336	22.412975609807845
220098_at	50.6	8.0	33.7	20.3	33.3	11.4	26.21666666666667	22.807560126471003
220100_at	7.7	5.6	12.0	27.0	26.2	20.4	16.483333333333334	21.114024630106503
220101_x_at	15.9	23.1	40.1	19.9	63.0	20.8	30.46666666666667	22.037013606690678
220105_at	3.9	3.7	12.1	18.8	13.2	7.6	9.883333333333335	22.287040115359126
220106_at	10.6	9.6	49.3	13.5	19.6	12.5	19.183333333333334	29.458522506321046
220110_s_at	7.6	6.3	14.9	29.4	34.4	17.0	18.266666666666666	23.336150942784226
220111_s_at	22.9	33.0	63.2	94.8	13.9	12.0	39.96666666666666	30.495951583336417
220116_at	16.6	14.8	25.6	53.6	44.6	21.1	29.38333333333333	20.26957082746116
220120_s_at	9.2	31.8	6.4	8.4	10.4	5.3	11.916666666666666	31.010129239883373
220122_at	534.2	182.0	161.0	201.9	165.0	268.2	252.05000000000004	21.23812577767303
220123_at	5.2	12.5	3.0	6.2	29.3	18.9	12.516666666666666	29.965329712413773
220124_at	43.1	2.2	2.5	5.8	13.0	4.1	11.783333333333331	50.10883112729396
220126_at	77.5	39.8	20.7	149.1	104.0	142.6	88.95	22.11276470114513
220129_at	50.9	5.2	80.0	8.9	6.3	7.4	26.450000000000003	44.52898302729374
220130_x_at	14.7	50.9	5.6	26.9	10.0	13.8	20.316666666666666	30.42702409387944
220135_s_at	92.7	43.3	110.5	209.5	71.9	86.1	102.33333333333333	20.80540538778049
220136_s_at	4.7	6.0	2.2	9.1	11.6	4.4	6.333333333333333	20.212399401506502
220139_at	4.9	4.7	4.9	14.3	18.5	36.1	13.9	33.07266572289557
220140_s_at	97.1	87.4	323.7	161.2	68.2	128.2	144.29999999999998	24.223609880155447
220145_at	54.0	41.5	13.0	10.4	27.3	53.7	33.31666666666667	21.715628795297985
220150_s_at	157.4	30.2	123.8	51.5	112.0	26.4	83.55	24.449965127460015
220151_at	47.1	25.5	12.3	99.0	24.5	18.9	37.88333333333333	31.62583476382349
220152_at	22.0	8.3	6.8	16.1	39.5	35.5	21.366666666666664	23.910638983050543
220153_at	14.2	56.7	15.6	111.8	38.1	59.7	49.35	27.358322672322572
220154_at	54.4	42.2	6.7	77.7	97.3	66.4	57.45000000000001	20.298425169979907
220156_at	5.4	38.2	8.9	18.5	19.6	19.8	18.4	23.176726565119427
220163_s_at	123.5	78.4	3.8	22.7	41.2	9.0	46.43333333333334	37.251169487282546
220164_s_at	4.7	10.4	13.0	21.6	8.6	7.5	10.966666666666669	20.070765994687505
220167_s_at	204.4	129.2	148.6	91.4	24.1	72.0	111.61666666666667	21.076456444320804
220168_at	38.8	6.9	17.2	41.4	10.4	4.6	19.88333333333333	30.455171732039993
220169_at	58.1	24.7	6.7	60.8	52.7	6.8	34.96666666666667	27.025164353557766
220172_at	21.9	46.3	25.0	11.6	6.8	6.6	19.699999999999996	28.61661839360965
220177_s_at	39.8	5.4	25.6	15.3	14.5	6.0	17.766666666666666	27.429575084889922
220178_at	107.0	145.7	7.6	13.5	18.3	9.6	50.28333333333334	44.683868817514934
220180_at	19.4	20.9	63.5	26.8	52.6	14.7	32.98333333333333	22.705654043503145
220183_s_at	57.2	68.8	76.8	121.3	17.3	15.4	59.46666666666667	24.96747978713467
220184_at	54.3	34.9	85.2	41.8	14.4	88.5	53.18333333333334	20.40973912881185
220188_at	10.4	17.8	9.2	13.0	52.0	12.0	19.066666666666666	32.06282902829587
220192_x_at	54.7	99.0	94.4	13.9	12.6	30.9	50.916666666666664	28.264884818152048
220193_at	36.1	80.0	26.7	225.0	183.3	66.7	102.96666666666665	29.615519234334787
220194_at	17.4	48.1	20.0	38.7	10.2	4.9	23.21666666666667	26.937332103103618
220196_at	6.0	4.8	5.0	12.1	14.0	18.0	9.983333333333333	20.612682697541718
220197_at	11.7	5.8	22.1	20.3	8.3	7.6	12.633333333333333	20.441029059649487
220198_s_at	13.0	15.0	16.1	56.3	31.7	5.6	22.95	29.933289187210764
220200_s_at	107.6	79.6	4.3	83.7	43.6	108.7	71.25	21.17621297989236
220204_s_at	9.1	9.1	8.2	11.5	16.1	27.6	13.6	20.371171328607996
220208_at	124.9	48.6	112.2	36.2	35.4	26.6	63.98333333333333	25.064468326435236
220209_at	11.7	12.7	8.6	37.4	30.9	50.7	25.333333333333332	25.013269793117924
220210_at	12.8	15.4	55.9	17.1	25.1	102.5	38.13333333333333	34.49634885992889
220216_at	10.2	78.6	38.2	64.2	68.9	26.7	47.800000000000004	20.96096737380789
220220_at	15.3	66.3	3.9	8.8	44.7	3.9	23.816666666666666	40.39630700316666
220222_at	7.8	2.6	2.0	26.1	33.7	5.0	12.866666666666667	39.29363810156987
220224_at	44.4	8.9	70.6	22.4	17.9	32.4	32.766666666666666	25.253354507514775
220226_at	16.0	8.1	9.7	14.1	60.5	36.2	24.100000000000005	31.693960237586356
220227_at	96.9	44.3	116.9	102.3	107.3	6.7	79.06666666666668	20.58004278807037
220228_at	50.7	6.1	9.4	24.3	83.0	48.5	37.0	29.585371607131307
220229_s_at	49.4	24.7	28.6	6.1	17.6	16.4	23.799999999999997	23.074203125848104
220233_at	7.7	65.9	11.2	47.9	22.6	59.8	35.85	26.288093673123527
220234_at	13.6	25.3	25.3	85.6	34.9	39.7	37.400000000000006	25.18531126915549
220238_s_at	42.7	49.0	18.7	47.4	68.7	7.9	39.06666666666667	21.097757169548085
220241_at	128.6	92.3	31.4	8.1	45.6	56.4	60.4	26.86705736941245
220243_at	16.0	32.0	7.2	14.2	71.4	11.1	25.316666666666666	35.50730369175715
220245_at	22.7	14.2	19.9	151.5	52.9	48.0	51.53333333333333	37.204696510107574
220246_at	14.9	194.5	23.7	161.2	11.8	125.5	88.59999999999998	34.37300602800008
220247_at	35.2	19.0	24.6	10.6	4.5	7.3	16.866666666666667	25.84692642537581
220249_at	7.9	8.5	15.4	28.9	26.9	9.1	16.116666666666664	22.057897328511217
220254_at	24.5	3.0	3.0	19.6	32.7	14.8	16.26666666666667	27.16832408279366
220256_s_at	60.2	37.4	12.8	17.3	22.9	19.6	28.366666666666664	23.25437757612515
220257_x_at	90.7	10.3	62.3	44.8	43.5	21.8	45.56666666666667	23.50722699725283
220258_s_at	25.1	16.8	92.0	13.9	18.8	12.1	29.783333333333335	38.555501763645736
220262_s_at	41.8	20.6	30.7	89.5	22.1	42.6	41.21666666666666	22.99789447128434
220263_at	53.3	64.5	22.7	12.6	68.0	26.6	41.28333333333333	21.28943847522678
220264_s_at	9.5	3.3	11.4	22.3	23.6	37.9	18.0	25.822545205264234
220265_at	30.8	1.9	1.8	11.7	30.0	5.7	13.65	36.770893197348656
220266_s_at	1464.0	519.1	192.1	285.4	269.5	260.2	498.38333333333327	36.344191027082765
220267_at	86.5	57.2	25.8	8.3	91.3	65.6	55.78333333333334	22.070938483378175
220268_at	8.4	2.7	12.2	28.9	6.4	18.4	12.833333333333334	27.649022261210238
220273_at	4.3	2.8	2.9	10.1	15.7	9.0	7.466666666666666	25.42422799314896
220275_at	88.8	11.0	42.8	22.2	54.0	80.0	49.79999999999999	23.10662501605285
220276_at	6.7	114.5	184.8	130.9	98.2	88.4	103.91666666666667	20.97718823711528
220278_at	8.5	32.0	35.7	14.0	49.2	9.7	24.849999999999998	24.881951176766737
220281_at	2.4	19.4	18.7	6.3	5.4	1.8	8.999999999999998	33.01805633128256
220284_at	16.3	12.5	11.4	22.2	46.8	8.3	19.583333333333332	26.95103395933614
220285_at	38.2	71.6	34.1	200.4	35.8	48.5	71.43333333333334	33.751602896798815
220286_at	8.7	7.3	11.6	97.0	82.0	18.8	37.56666666666667	40.37621339736231
220291_at	103.9	28.7	54.2	25.3	43.1	24.3	46.583333333333336	24.330969977161793
220294_at	57.9	2.3	3.2	5.4	3.6	6.7	13.183333333333332	62.090552159410436
220296_at	160.9	54.0	165.0	159.2	47.3	309.1	149.24999999999997	23.820217119119594
220297_at	8.3	36.5	34.4	96.1	36.9	13.6	37.63333333333333	30.901629454793007
220300_at	17.9	9.6	7.7	46.4	17.5	42.5	23.599999999999998	26.382199686084206
220301_at	46.0	108.7	85.6	34.5	9.6	94.0	63.06666666666666	22.90638364186926
220302_at	8.1	8.2	5.4	33.7	63.9	2.7	20.333333333333332	44.19799012302063
220303_at	10.8	6.3	7.1	15.8	26.2	29.4	15.933333333333332	23.011442853946225
220304_s_at	53.6	21.2	93.5	144.0	139.3	34.9	81.08333333333333	24.30022442609488
220305_at	71.2	253.5	42.8	198.4	150.8	125.6	140.38333333333335	20.834777878314796
220306_at	338.2	29.8	63.6	136.1	36.1	54.9	109.78333333333335	40.119862954059215
220309_at	63.5	21.9	17.5	19.9	17.7	13.1	25.599999999999998	27.365907441239106
220310_at	49.7	14.6	33.2	7.9	11.2	30.1	24.450000000000003	24.507050299961463
220311_at	3.3	8.7	21.5	8.0	40.8	27.7	18.333333333333332	29.148995040064936
220313_at	169.5	85.4	142.0	217.8	61.4	321.9	166.33333333333334	21.258821121721986
220314_at	10.0	3.2	48.2	17.2	17.1	18.0	18.950000000000003	30.35403162275464
220317_at	6.6	4.0	4.3	19.1	39.0	32.1	17.516666666666666	32.311897879735106
220318_at	9.1	8.1	6.2	16.2	25.0	11.2	12.633333333333333	20.528541017970326
220320_at	65.8	12.6	4.0	100.8	117.5	68.6	61.54999999999999	27.676620581628956
220323_at	233.6	115.1	177.9	52.7	22.8	165.9	128.0	23.285575311297873
220324_at	32.3	3.1	6.4	6.9	32.6	33.0	19.05	29.22468691788847
220325_at	48.7	3.1	49.3	18.8	65.1	10.1	32.516666666666666	28.818544141757265
220328_at	14.9	5.1	5.4	35.6	15.7	11.1	14.633333333333333	28.574612740675548
220330_s_at	563.6	21.0	221.9	303.3	269.1	220.3	266.53333333333336	24.54089318276092
220332_at	8.7	4.0	17.7	19.5	67.0	26.4	23.883333333333336	35.23010025545232
220333_at	5.9	6.7	6.5	65.3	16.4	15.6	19.400000000000002	44.14336471233811
220334_at	106.2	4.9	63.8	16.8	28.1	35.8	42.6	32.351765249234674
220340_at	159.4	59.4	47.8	33.1	81.0	44.5	70.86666666666667	24.35700503458377
220345_at	33.7	16.5	5.6	6.9	6.7	1.2	11.766666666666667	37.54244771637815
220347_at	58.7	49.6	84.2	67.7	21.3	10.9	48.73333333333333	21.362248919997434
220348_at	72.0	225.2	37.8	84.7	136.6	197.8	125.68333333333332	21.994042169841393
220349_s_at	124.0	354.0	160.4	107.9	120.1	105.9	162.04999999999998	22.09221865435601
220353_at	62.6	29.2	54.9	111.8	143.4	19.0	70.14999999999999	25.680274200436426
220354_at	6.6	13.2	61.0	34.0	13.3	5.3	22.233333333333334	36.21437133843951
220356_at	3.5	30.6	25.2	11.2	48.5	21.3	23.383333333333336	25.04154939513135
220359_s_at	4.6	11.6	2.5	21.4	20.2	10.9	11.866666666666667	24.402390998533612
220360_at	1.2	26.8	2.7	40.9	42.8	2.4	19.466666666666665	37.939515320190495
220361_at	22.6	24.0	3.7	62.5	62.1	15.4	31.71666666666667	29.090238620157656
220372_at	60.2	7.5	20.6	117.5	78.5	57.9	57.03333333333333	25.988068932722676
220373_at	15.2	10.2	12.4	85.7	27.8	72.1	37.233333333333334	33.15664592949742
220376_at	31.2	51.8	33.9	14.5	34.7	5.7	28.633333333333336	21.255705375634516
220377_at	109.8	7.9	17.2	80.7	19.6	9.4	40.76666666666667	39.696124913128756
220378_at	87.8	77.2	20.7	78.5	14.4	29.9	51.41666666666666	24.036805723126086
220380_at	37.5	26.9	39.6	16.4	14.4	7.7	23.75	20.45051230092459
220382_s_at	30.9	36.9	3.6	12.7	100.0	27.3	35.233333333333334	35.98698987204703
220383_at	3.2	19.4	2.7	7.3	14.0	6.1	8.783333333333333	27.985130412725486
220384_at	9.1	2.1	3.3	11.7	9.4	22.5	9.683333333333334	28.12459489197497
220385_at	5.2	4.2	3.4	13.0	12.8	8.8	7.900000000000001	20.24217352963879
220388_at	53.1	19.8	6.8	21.7	9.8	37.4	24.766666666666666	26.436247090621244
220392_at	92.5	271.9	50.9	85.7	138.0	239.1	146.35	22.811735279163877
220393_at	10.4	1.8	10.4	4.7	13.4	14.6	9.216666666666667	20.19239246197686
220394_at	30.5	1.7	24.1	13.5	48.5	82.2	33.416666666666664	31.956215394248055
220397_at	84.5	18.0	32.6	16.6	40.0	33.0	37.449999999999996	24.684780472961876
220399_at	3.8	46.5	60.9	38.8	16.8	44.1	35.15	22.264525154297573
220402_at	20.4	12.7	32.0	39.2	72.0	42.6	36.483333333333334	21.185510785125956
220403_s_at	3.6	2.3	7.6	20.4	20.6	18.3	12.133333333333333	26.35477997259886
220405_at	87.2	14.5	27.0	46.9	56.9	20.6	42.18333333333333	24.124025946471605
220406_at	46.1	16.2	43.7	63.4	13.1	25.9	34.733333333333334	21.030708800545288
220409_at	37.6	49.3	1.4	73.9	48.4	10.7	36.88333333333333	27.12075614128115
220410_s_at	13.9	16.2	38.0	9.6	9.0	51.9	23.099999999999998	28.540438248604676
220412_x_at	10.2	4.9	8.2	43.0	19.0	11.8	16.183333333333334	32.126678622070976
220415_at	10.4	14.2	25.8	45.3	33.3	53.2	30.366666666666664	20.7827968530825
220418_at	5.1	9.2	2.8	9.7	22.0	9.8	9.766666666666666	25.32812618591832
220420_at	35.3	17.9	6.3	52.5	39.6	16.4	28.0	23.019327874251953
220422_at	75.6	36.8	29.5	19.7	16.0	4.7	30.383333333333326	30.379506959760405
220426_at	6.8	10.0	21.2	36.9	15.3	20.0	18.366666666666667	21.614881826439362
220428_at	100.4	23.9	57.2	45.6	20.1	42.5	48.28333333333333	22.437397658138178
220429_at	58.2	15.3	39.3	9.9	18.1	19.3	26.683333333333337	25.69210272019855
220430_at	23.7	105.8	22.9	21.1	85.3	9.9	44.78333333333333	33.42375240835519
220431_at	10.6	5.2	15.5	113.3	22.3	43.9	35.13333333333333	43.048640156915994
220434_at	40.9	42.3	5.3	102.5	68.8	45.3	50.85	23.788421753659986
220437_at	7.7	4.4	7.5	25.5	19.3	4.2	11.433333333333335	28.82294443248743
220441_at	61.4	3.9	10.2	20.1	50.4	75.1	36.85	29.747278296347073
220442_at	63.5	6.8	36.5	15.5	83.2	28.4	38.983333333333334	27.909722962145622
220444_at	3.7	5.4	13.9	25.7	11.9	16.4	12.833333333333334	23.193850176428967
220445_s_at	3.5	9.1	11.2	17.3	14.2	49.0	17.383333333333333	34.6931146592171
220449_at	73.3	19.8	109.4	134.6	83.0	25.7	74.3	22.740138953796453
220450_at	36.7	13.6	27.9	76.6	24.9	25.9	34.26666666666667	23.94366547362029
220455_at	99.1	12.5	50.5	20.9	46.5	94.9	54.06666666666666	25.030281995061323
220456_at	15.4	6.7	65.9	43.7	12.8	31.7	29.366666666666664	28.540240887427142
220460_at	14.1	40.8	69.7	22.9	22.3	33.3	33.85	21.89348149097291
220461_at	4.6	3.7	8.5	23.1	18.9	16.9	12.616666666666667	23.94074449549673
220462_at	52.9	49.7	5.5	51.7	13.1	14.3	31.200000000000003	26.747302169580877
220463_at	114.0	81.2	73.5	34.8	6.8	65.5	62.63333333333333	22.26600415346431
220468_at	26.0	2.7	10.9	14.2	8.0	4.5	11.049999999999999	28.43347288312045
220469_at	66.0	10.8	9.3	19.4	15.9	13.4	22.46666666666667	35.880461375299724
220470_at	18.0	84.4	19.6	96.8	66.6	14.6	50.0	27.58920884049495
220472_at	54.7	64.1	10.6	24.5	52.2	7.7	35.63333333333333	25.529632217388265
220473_s_at	64.6	2.6	2.2	111.1	61.7	3.5	40.949999999999996	41.27733638075856
220479_at	6.9	10.6	4.6	19.2	11.1	6.2	9.766666666666667	20.125910705343326
220482_s_at	18.7	8.2	58.6	29.4	29.6	95.2	39.949999999999996	29.73013731305365
220483_s_at	125.6	88.6	15.1	161.5	122.7	39.6	92.18333333333334	22.561839839669158
220484_at	105.0	57.4	16.4	82.8	24.7	54.7	56.833333333333336	22.07526256244444
220485_s_at	19.7	9.0	51.8	100.8	130.6	47.2	59.849999999999994	29.34570589584082
220487_at	7.5	5.0	2.7	12.6	18.3	7.1	8.866666666666665	23.842807497232098
220490_at	31.4	107.4	36.1	90.1	120.2	43.9	71.51666666666667	20.355714260576345
220492_s_at	20.7	5.8	2.4	16.5	16.3	11.4	12.183333333333335	21.42064401428664
220493_at	37.3	8.8	3.8	7.7	33.4	31.4	20.400000000000002	27.669676235100283
220497_at	18.3	3.5	30.9	30.7	6.1	14.9	17.400000000000002	25.10784712043411
